City ID,City,State,Country,Region,Market
2393,Ndola,Copperbelt,Zambia,Eastern Africa,Africa
2394,Necochea,Provincia de Buenos Aires,Argentina,South America,LATAM
2395,Neijiang,Sichuan,China,Eastern Asia,Asia Pacific
2396,Neiva,Huila,Colombia,South America,LATAM
2397,Nellore,Andhra Pradesh,India,Southern Asia,Asia Pacific
2398,Nelson,Nelson,New Zealand,Oceania,Asia Pacific
2399,Neubrandenburg,Mecklenburg-Vorpommern,Germany,Western Europe,Europe
2400,Neuilly-Plaisance,Ile-de-France,France,Western Europe,Europe
2401,Neuilly-sur-Marne,Ile-de-France,France,Western Europe,Europe
2402,Neuilly-sur-Seine,Ile-de-France,France,Western Europe,Europe
2403,Neunkirchen,Saarland,Germany,Western Europe,Europe
2404,Neuquén,Neuquén,Argentina,South America,LATAM
2405,Neu-Ulm,Bavaria,Germany,Western Europe,Europe
2406,Neuwied,Rhineland-Palatinate,Germany,Western Europe,Europe
2407,Nevsehir,Nevsehir,Turkey,Western Asia,Asia Pacific
2408,New Albany,Indiana,United States,Central US,USCA
2409,New Bedford,Massachusetts,United States,Eastern US,USCA
2410,New Brunswick,New Jersey,United States,Eastern US,USCA
2411,New Castle,Indiana,United States,Central US,USCA
2412,New Delhi,Delhi,India,Southern Asia,Asia Pacific
2413,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific
2414,New Rochelle,New York,United States,Eastern US,USCA
2415,New York City,New York,United States,Eastern US,USCA
2416,Newark,Delaware,United States,Eastern US,USCA
2417,Newark,Ohio,United States,Eastern US,USCA
2418,Newcastle,Kwazulu-natal,South Africa,Southern Africa,Africa
2419,Newcastle,New South Wales,Australia,Oceania,Asia Pacific
2420,Newcastle upon Tyne,England,United Kingdom,Northern Europe,Europe
2421,Newport News,Virginia,United States,Southern US,USCA
2422,Neyshabur,Razavi Khorasan,Iran,Southern Asia,Asia Pacific
2423,Ngaoundere,Adamaoua,Cameroon,Central Africa,Africa
2424,Nguigmi,Diffa,Niger,Western Africa,Africa
2425,Nha Trang,Khánh Hòa,Vietnam,Southeastern Asia,Asia Pacific
2426,Niagara Falls,New York,United States,Eastern US,USCA
2427,Niamey,Niamey,Niger,Western Africa,Africa
2428,Nice,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
2429,Nicolás Romero,México,Mexico,Central America,LATAM
2430,Nicosia,Nicosia,Cyprus,Southern Europe,Europe
2431,Nieuwegein,Utrecht,Netherlands,Western Europe,Europe
2432,Nigde,Nigde,Turkey,Western Asia,Asia Pacific
2433,Nijmegen,Gelderland,Netherlands,Western Europe,Europe
2434,Nikopol',Dnipropetrovs'k,Ukraine,Eastern Europe,Europe
2435,Ningbo,Zhejiang,China,Eastern Asia,Asia Pacific
2436,Ninghai,Shandong,China,Eastern Asia,Asia Pacific
2437,Ninghai,Zhejiang,China,Eastern Asia,Asia Pacific
2438,Niort,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
2439,Nishinomiya,Hyogo,Japan,Eastern Asia,Asia Pacific
2440,Niterói,Rio de Janeiro,Brazil,South America,LATAM
2441,Nitra,Nitra,Slovakia,Eastern Europe,Europe
2442,Nizamabad,Telangana,India,Southern Asia,Asia Pacific
2443,Nizhyn,Chernihiv,Ukraine,Eastern Europe,Europe
2444,Nkongsamba,Littoral,Cameroon,Central Africa,Africa
2445,Noblesville,Indiana,United States,Central US,USCA
2446,Noda,Chiba,Japan,Eastern Asia,Asia Pacific
2447,Nogent-sur-Oise,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
2448,Noisy-le-Grand,Ile-de-France,France,Western Europe,Europe
2449,Noisy-le-Sec,Ile-de-France,France,Western Europe,Europe
2450,Norderstedt,Schleswig-Holstein,Germany,Western Europe,Europe
2451,Norfolk,Nebraska,United States,Central US,USCA
2452,Normal,Illinois,United States,Central US,USCA
2453,Norman,Oklahoma,United States,Central US,USCA
2454,North Charleston,South Carolina,United States,Southern US,USCA
2455,North Las Vegas,Nevada,United States,Western US,USCA
2456,North Miami,Florida,United States,Southern US,USCA
2457,North York,Ontario,Canada,Canada,USCA
2458,Northampton,England,United Kingdom,Northern Europe,Europe
2459,Northwich,England,United Kingdom,Northern Europe,Europe
2460,Norwich,Connecticut,United States,Eastern US,USCA
2461,Norwich,England,United Kingdom,Northern Europe,Europe
2462,Nottingham,England,United Kingdom,Northern Europe,Europe
2463,Nouakchott,Nouakchott,Mauritania,Western Africa,Africa
2464,Nova Serrana,Minas Gerais,Brazil,South America,LATAM
2465,Novara,Piedmont,Italy,Southern Europe,Europe
2466,Novo Cruzeiro,Minas Gerais,Brazil,South America,LATAM
2467,Novo Gama,Goiás,Brazil,South America,LATAM
2468,Nowra,New South Wales,Australia,Oceania,Asia Pacific
2469,Nueva Gerona,Isla de la Juventud,Cuba,Caribbean,LATAM
2470,Nuevo Laredo,Tamaulipas,Mexico,Central America,LATAM
2471,Nuneaton,England,United Kingdom,Northern Europe,Europe
2472,Nuremberg,Bavaria,Germany,Western Europe,Europe
2473,Nysa,Opole,Poland,Eastern Europe,Europe
2474,Nzerekore,Nzérékoré,Guinea,Western Africa,Africa
2475,Oak Park,Illinois,United States,Central US,USCA
2476,Oak Park,Michigan,United States,Central US,USCA
2477,Oakland,California,United States,Western US,USCA
2478,Oakville,Ontario,Canada,Canada,USCA
2479,Oberhausen,North Rhine-Westphalia,Germany,Western Europe,Europe
2480,Obninsk,Kaluga,Russia,Eastern Europe,Europe
2481,Obregón,Sonora,Mexico,Central America,LATAM
2482,Ocaña,Norte de Santander,Colombia,South America,LATAM
2483,Oceanside,California,United States,Western US,USCA
2484,Oceanside,New York,United States,Eastern US,USCA
2485,Ocotlán,Jalisco,Mexico,Central America,LATAM
2486,Odense,South Denmark,Denmark,Northern Europe,Europe
2487,Odessa,Texas,United States,Central US,USCA
2488,Odivelas,Lisboa,Portugal,Southern Europe,Europe
2489,Offenbach,Hesse,Germany,Western Europe,Europe
2490,Offenburg,Baden-Württemberg,Germany,Western Europe,Europe
2491,Oklahoma City,Oklahoma,United States,Central US,USCA
2492,Oktyabr'skiy,Bashkortostan,Russia,Eastern Europe,Europe
2493,Olathe,Kansas,United States,Central US,USCA
2494,Oldenburg,Lower Saxony,Germany,Western Europe,Europe
2495,Oldham,England,United Kingdom,Northern Europe,Europe
2496,Oleksandriya,Kirovohrad,Ukraine,Eastern Europe,Europe
2497,Olivet,Centre-Val de Loire,France,Western Europe,Europe
2498,Olomouc,Olomouc,Czech Republic,Eastern Europe,Europe
2499,Olympia,Washington,United States,Western US,USCA
2500,Omaha,Nebraska,United States,Central US,USCA
2501,Onitsha,Anambra,Nigeria,Western Africa,Africa
2502,Ontario,California,United States,Western US,USCA
2503,Oosterhout,North Brabant,Netherlands,Western Europe,Europe
2504,Opole,Opole,Poland,Eastern Europe,Europe
2505,Oradea,Bihor,Romania,Eastern Europe,Europe
2506,Oran,Oran,Algeria,North Africa,Africa
2507,Orange,New Jersey,United States,Eastern US,USCA
2508,Orange,New South Wales,Australia,Oceania,Asia Pacific
2509,Ordu,Ordu,Turkey,Western Asia,Asia Pacific
2510,Orem,Utah,United States,Western US,USCA
2511,Orihuela,Valenciana,Spain,Southern Europe,Europe
2512,Oriximiná,Pará,Brazil,South America,LATAM
2513,Orizaba,Veracruz,Mexico,Central America,LATAM
2514,Orland Park,Illinois,United States,Central US,USCA
2515,Orlando,Florida,United States,Southern US,USCA
2516,Ormond Beach,Florida,United States,Southern US,USCA
2517,Orsay,Ile-de-France,France,Western Europe,Europe
2518,Orsha,Vitsyebsk,Belarus,Eastern Europe,Europe
2519,Oruro,Oruro,Bolivia,South America,LATAM
2520,Osasco,São Paulo,Brazil,South America,LATAM
2521,Osh,Osh,Kyrgyzstan,Central Asia,Asia Pacific
2522,Oshawa,Ontario,Canada,Canada,USCA
2523,Osijek,Osjecko-Baranjska,Croatia,Southern Europe,Europe
2524,Oslo,Oslo,Norway,Northern Europe,Europe
2525,Osmaniye,Osmaniye,Turkey,Western Asia,Asia Pacific
2526,Osny,Ile-de-France,France,Western Europe,Europe
2527,Osorno,Los Lagos,Chile,South America,LATAM
2528,Oss,North Brabant,Netherlands,Western Europe,Europe
2529,Ostrava,Moravian-Silesian,Czech Republic,Eastern Europe,Europe
2530,Oswego,Illinois,United States,Central US,USCA
2531,Ottawa,Ontario,Canada,Canada,USCA
2532,Ouagadougou,Centre,Burkina Faso,Western Africa,Africa
2533,Ouidah,Atlantique,Benin,Western Africa,Africa
2534,Oullins,Auvergne-Rhône-Alpes,France,Western Europe,Europe
2535,Outreau,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
2536,Overland Park,Kansas,United States,Central US,USCA
2537,Oviedo,Asturias,Spain,Southern Europe,Europe
2538,Owensboro,Kentucky,United States,Southern US,USCA
2539,Owerri,Imo,Nigeria,Western Africa,Africa
2540,Owo,Ondo,Nigeria,Western Africa,Africa
2541,Oxford,England,United Kingdom,Northern Europe,Europe
2542,Oxnard,California,United States,Western US,USCA
2543,Oyama,Tochigi,Japan,Eastern Asia,Asia Pacific
2544,Oyonnax,Auvergne-Rhône-Alpes,France,Western Europe,Europe
2545,Paço do Lumiar,Maranhão,Brazil,South America,LATAM
2546,Padang,Sumatera Barat,Indonesia,Southeastern Asia,Asia Pacific
2547,Paderborn,North Rhine-Westphalia,Germany,Western Europe,Europe
2548,Paisley,Scotland,United Kingdom,Northern Europe,Europe
2549,Paita,Piura,Peru,South America,LATAM
2550,Palaiseau,Ile-de-France,France,Western Europe,Europe
2551,Palatine,Illinois,United States,Central US,USCA
2552,Palembang,Sumatera Selatan,Indonesia,Southeastern Asia,Asia Pacific
2553,Palencia,Castile and León,Spain,Southern Europe,Europe
2554,Palermo,Sicily,Italy,Southern Europe,Europe
2555,Palhoça,Santa Catarina,Brazil,South America,LATAM
2556,Palm Coast,Florida,United States,Southern US,USCA
2557,Palma de Mallorca,Balearic Islands,Spain,Southern Europe,Europe
2558,Palma Soriano,Santiago de Cuba,Cuba,Caribbean,LATAM
2559,Palmares,Pernambuco,Brazil,South America,LATAM
2560,Palmerston,Northern Territory,Australia,Oceania,Asia Pacific
2561,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific
2562,Palmira,Valle del Cauca,Colombia,South America,LATAM
2563,Palo Negro,Aragua,Venezuela,South America,LATAM
2564,Palu,Sulawesi Tengah,Indonesia,Southeastern Asia,Asia Pacific
2565,Pamiers,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
2566,Pamplona,Navarra,Spain,Southern Europe,Europe
2567,Panama City,Panama,Panama,Central America,LATAM
2568,Panevezys,Panevezys,Lithuania,Northern Europe,Europe
2569,Panihati,West Bengal,India,Southern Asia,Asia Pacific
2570,Panipat,Haryana,India,Southern Asia,Asia Pacific
2571,Pantin,Ile-de-France,France,Western Europe,Europe
2572,Papakura,Auckland,New Zealand,Oceania,Asia Pacific
2573,Paracatu,Minas Gerais,Brazil,South America,LATAM
2574,Parakou,Borgou,Benin,Western Africa,Africa
2575,Paramaribo,Paramaribo,Suriname,South America,LATAM
2576,Paraná,Entre Ríos,Argentina,South America,LATAM
2577,Paranaguá,Parana,Brazil,South America,LATAM
2578,Paraparaumu,Wellington,New Zealand,Oceania,Asia Pacific
2579,Parbhani,Maharashtra,India,Southern Asia,Asia Pacific
2580,Parintins,Amazonas,Brazil,South America,LATAM
2581,Paris,Ile-de-France,France,Western Europe,Europe
2582,Park Ridge,Illinois,United States,Central US,USCA
2583,Parker,Colorado,United States,Western US,USCA
2584,Parla,Madrid,Spain,Southern Europe,Europe
2585,Parma,Emilia-Romagna,Italy,Southern Europe,Europe
2586,Parma,Ohio,United States,Eastern US,USCA
2587,Pasadena,California,United States,Western US,USCA
2588,Pasadena,Texas,United States,Central US,USCA
2589,Pasco,Washington,United States,Western US,USCA
2590,Pasig,National Capital,Philippines,Southeastern Asia,Asia Pacific
2591,Passaic,New Jersey,United States,Eastern US,USCA
2592,Passau,Bavaria,Germany,Western Europe,Europe
2593,Passo Fundo,Rio Grande do Sul,Brazil,South America,LATAM
2594,Passos,Minas Gerais,Brazil,South America,LATAM
2595,Pasto,Nariño,Colombia,South America,LATAM
2596,Paterson,New Jersey,United States,Eastern US,USCA
2597,Patiala,Punjab,India,Southern Asia,Asia Pacific
2598,Patna,Bihar,India,Southern Asia,Asia Pacific
2599,Pato Branco,Parana,Brazil,South America,LATAM
2600,Patrocínio,Minas Gerais,Brazil,South America,LATAM
2601,Pau,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
2602,Paulista,Pernambuco,Brazil,South America,LATAM
2603,Pavlodar,Pavlodar,Kazakhstan,Central Asia,Asia Pacific
2604,Paysandú,Paysandú,Uruguay,South America,LATAM
2605,Pazardzhik,Pazardzhik,Bulgaria,Eastern Europe,Europe
2606,Pearland,Texas,United States,Central US,USCA
2607,Peer,Limburg,Belgium,Western Europe,Europe
2608,Pekalongan,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific
2609,Pekanbaru,Riau,Indonesia,Southeastern Asia,Asia Pacific
2610,Pelotas,Rio Grande do Sul,Brazil,South America,LATAM
2611,Pematangsiantar,Sumatera Utara,Indonesia,Southeastern Asia,Asia Pacific
2612,Pemba,Cabo Delgado,Mozambique,Eastern Africa,Africa
2613,Pembroke Pines,Florida,United States,Southern US,USCA
2614,Penedo,Alagoas,Brazil,South America,LATAM
2615,Penglai,Shandong,China,Eastern Asia,Asia Pacific
2616,Pensacola,Florida,United States,Southern US,USCA
2617,Peoria,Arizona,United States,Western US,USCA
2618,Peoria,Illinois,United States,Central US,USCA
2619,Pereira,Risaralda,Colombia,South America,LATAM
2620,Pernik,Pernik,Bulgaria,Eastern Europe,Europe
2621,Perpignan,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
2622,Perth,Western Australia,Australia,Oceania,Asia Pacific
2623,Perth Amboy,New Jersey,United States,Eastern US,USCA
2624,Pertuis,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
2625,Perugia,Umbria,Italy,Southern Europe,Europe
2626,Pesaro,Marche,Italy,Southern Europe,Europe
2627,Pescara,Abruzzi,Italy,Southern Europe,Europe
2628,Peshawar,Khyber Pakhtunkhwa,Pakistan,Southern Asia,Asia Pacific
2629,Pessac,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
2630,Pestovo,Novgorod,Russia,Eastern Europe,Europe
2631,Petapa,Guatemala,Guatemala,Central America,LATAM
2632,Petare,Miranda,Venezuela,South America,LATAM
2633,Peterborough,England,United Kingdom,Northern Europe,Europe
2634,Peterborough,Ontario,Canada,Canada,USCA
2635,Petrópolis,Rio de Janeiro,Brazil,South America,LATAM
2636,Pforzheim,Baden-Württemberg,Germany,Western Europe,Europe
2637,Pharr,Texas,United States,Central US,USCA
2638,Philadelphia,Pennsylvania,United States,Eastern US,USCA
2639,Phnom Penh,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific
2640,Phoenix,Arizona,United States,Western US,USCA
2641,Phuntsholing,Chukha,Bhutan,Southern Asia,Asia Pacific
2642,Piacenza,Emilia-Romagna,Italy,Southern Europe,Europe
2643,Piatra-Neamt,Neamt,Romania,Eastern Europe,Europe
2644,Pickering,Ontario,Canada,Canada,USCA
2645,Pico Rivera,California,United States,Western US,USCA
2646,Piedecuesta,Santander,Colombia,South America,LATAM
2647,Piedras Negras,Coahuila,Mexico,Central America,LATAM
2648,Pierrefitte-sur-Seine,Ile-de-France,France,Western Europe,Europe
2649,Pietermaritzburg,Kwazulu-natal,South Africa,Southern Africa,Africa
2650,Pila,Greater Poland,Poland,Eastern Europe,Europe
2651,Pilar,Alagoas,Brazil,South America,LATAM
2652,Pimpri,Maharashtra,India,Southern Asia,Asia Pacific
2653,Pinar del Río,Pinar del Río,Cuba,Caribbean,LATAM
2654,Pindamonhangaba,São Paulo,Brazil,South America,LATAM
2655,Pine Bluff,Arkansas,United States,Southern US,USCA
2656,Pingdingshan,Henan,China,Eastern Asia,Asia Pacific
2657,Pingnan,Guangxi,China,Eastern Asia,Asia Pacific
2658,Pingxiang,Jiangxi,China,Eastern Asia,Asia Pacific
2659,Pinheiro,Maranhão,Brazil,South America,LATAM
2660,Pinsk,Brest,Belarus,Eastern Europe,Europe
2661,Piotrkow Trybunalski,Lodz,Poland,Eastern Europe,Europe
2662,Pirapora,Minas Gerais,Brazil,South America,LATAM
2663,Pisa,Tuscany,Italy,Southern Europe,Europe
2664,Pistoia,Tuscany,Italy,Southern Europe,Europe
2665,Pitalito,Huila,Colombia,South America,LATAM
2666,Pitesti,Arges,Romania,Eastern Europe,Europe
2667,Piura,Piura,Peru,South America,LATAM
2668,Plainfield,New Jersey,United States,Eastern US,USCA
2669,Plaisance-du-Touch,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
2670,Plaisir,Ile-de-France,France,Western Europe,Europe
2671,Plano,Texas,United States,Central US,USCA
2672,Plantation,Florida,United States,Southern US,USCA
2673,Pleasant Grove,Utah,United States,Western US,USCA
2674,Pleven,Pleven,Bulgaria,Eastern Europe,Europe
2675,Plock,Masovia,Poland,Eastern Europe,Europe
2676,Ploemeur,Brittany,France,Western Europe,Europe
2677,Ploiesti,Prahova,Romania,Eastern Europe,Europe
2678,Plovdiv,Plovdiv,Bulgaria,Eastern Europe,Europe
2679,Plymouth,England,United Kingdom,Northern Europe,Europe
2680,Plzen,Plzen,Czech Republic,Eastern Europe,Europe
2681,Pocatello,Idaho,United States,Western US,USCA
2682,Poços de Caldas,Minas Gerais,Brazil,South America,LATAM
2683,Podgorica,Podgorica,Montenegro,Southern Europe,Europe
2684,Poissy,Ile-de-France,France,Western Europe,Europe
2685,Poitiers,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
2686,Polatli,Ankara,Turkey,Western Asia,Asia Pacific
2687,Polatsk,Vitsyebsk,Belarus,Eastern Europe,Europe
2688,Poltava,Poltava,Ukraine,Eastern Europe,Europe
2689,Pomezia,Lazio,Italy,Southern Europe,Europe
2690,Pomona,California,United States,Western US,USCA
2691,Pompano Beach,Florida,United States,Southern US,USCA
2692,Ponferrada,Castile and León,Spain,Southern Europe,Europe
2693,Pontault-Combault,Ile-de-France,France,Western Europe,Europe
2694,Ponte Nova,Minas Gerais,Brazil,South America,LATAM
2695,Ponteareas,Galicia,Spain,Southern Europe,Europe
2696,Pontes e Lacerda,Mato Grosso,Brazil,South America,LATAM
2697,Pontevedra,Galicia,Spain,Southern Europe,Europe
2698,Pontianak,Kalimantan Barat,Indonesia,Southeastern Asia,Asia Pacific
2699,Pontivy,Brittany,France,Western Europe,Europe
2700,Pontoise,Ile-de-France,France,Western Europe,Europe
2701,Poole,England,United Kingdom,Northern Europe,Europe
2702,Porirua,Wellington,New Zealand,Oceania,Asia Pacific
2703,Porlamar,Nueva Esparta,Venezuela,South America,LATAM
2704,Port Arthur,Texas,United States,Central US,USCA
2705,Port Elizabeth,Eastern Cape,South Africa,Southern Africa,Africa
2706,Port Harcourt,Rivers,Nigeria,Western Africa,Africa
2707,Port Macquarie,New South Wales,Australia,Oceania,Asia Pacific
2708,Port Moresby,National Capital,Papua New Guinea,Oceania,Asia Pacific
2709,Port Orange,Florida,United States,Southern US,USCA
2710,Port Said,Bur Sa'id,Egypt,North Africa,Africa
2711,Port Saint Lucie,Florida,United States,Southern US,USCA
2712,Portage,Indiana,United States,Central US,USCA
2713,Portici,Campania,Italy,Southern Europe,Europe
2714,Portland,Oregon,United States,Western US,USCA
2715,Portmore,Saint Catherine,Jamaica,Caribbean,LATAM
2716,Porto,Porto,Portugal,Southern Europe,Europe
2717,Porto Alegre,Rio Grande do Sul,Brazil,South America,LATAM
2718,Porto-Novo,Ouémé,Benin,Western Africa,Africa
2719,Portoviejo,Manabi,Ecuador,South America,LATAM
2720,Portsmouth,England,United Kingdom,Northern Europe,Europe
2721,Posadas,Misiones,Argentina,South America,LATAM
2722,Potchefstroom,North-West,South Africa,Southern Africa,Africa
2723,Potenza,Basilicata,Italy,Southern Europe,Europe
2724,Potosí,Potosí,Bolivia,South America,LATAM
2725,Potsdam,Brandenburg,Germany,Western Europe,Europe
2726,Pouso Alegre,Minas Gerais,Brazil,South America,LATAM
2727,Poza Rica de Hidalgo,Veracruz,Mexico,Central America,LATAM
2728,Poznan,Greater Poland,Poland,Eastern Europe,Europe
2729,Pozzuoli,Campania,Italy,Southern Europe,Europe
2730,Prague,Prague,Czech Republic,Eastern Europe,Europe
2731,Praia Grande,São Paulo,Brazil,South America,LATAM
2732,Prato,Tuscany,Italy,Southern Europe,Europe
2733,Presidencia Roque Sáenz Peña,Chaco,Argentina,South America,LATAM
2734,Presidente Dutra,Maranhão,Brazil,South America,LATAM
2735,Presidente Prudente,São Paulo,Brazil,South America,LATAM
2736,Preston,England,United Kingdom,Northern Europe,Europe
2737,Pretoria,Gauteng,South Africa,Southern Africa,Africa
2738,Probolinggo,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific
