Product ID,Category,Sub-Category,Product Name
OFF-SU-4994,Office Supplies,Supplies,"Kleencut Trimmer, High Speed"
OFF-BI-2936,Office Supplies,Binders,Acco Translucent Poly Ring Binders
OFF-FA-3074,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
TEC-PH-3818,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
OFF-FA-6203,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
FUR-CH-5807,Furniture,Chairs,"SAFCO Swivel Stool, Red"
OFF-AP-6320,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
FUR-CH-5381,Furniture,Chairs,Novimex Fabric Task Chair
OFF-PA-6478,Office Supplies,Paper,Xerox 1925
OFF-BI-3279,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
OFF-PA-6511,Office Supplies,Paper,Xerox 1955
OFF-BI-5637,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC
TEC-AC-5865,Technology,Accessories,"SanDisk Keyboard, Erganomic"
TEC-CO-4765,Technology,Copiers,"HP Copy Machine, Color"
OFF-FA-3060,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack"
OFF-SU-4312,Office Supplies,Supplies,"Fiskars Ruler, High Speed"
OFF-BI-6381,Office Supplies,Binders,"Wilson Jones Binder, Recycled"
TEC-PH-5335,Technology,Phones,"Nokia Audio Dock, Cordless"
FUR-BO-3617,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine"
FUR-FU-3932,Furniture,Furnishings,"Deflect-O Door Stop, Black"
OFF-PA-5890,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11"
TEC-AC-5146,Technology,Accessories,Logitech Gaming G510s - Keyboard
OFF-PA-6482,Office Supplies,Paper,Xerox 1929
OFF-FA-3835,Office Supplies,Fasteners,Colored Push Pins
OFF-SU-4116,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip"
OFF-EN-4916,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50"
OFF-ST-4106,Office Supplies,Storage,"Eldon Trays, Industrial"
TEC-AC-3379,Technology,Accessories,"Belkin Flash Drive, Erganomic"
OFF-PA-6565,Office Supplies,Paper,Xerox 203
OFF-LA-3298,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable"
FUR-BO-5969,Furniture,Bookcases,"Sauder Library with Doors, Traditional"
OFF-AP-3871,Office Supplies,Appliances,"Cuisinart Refrigerator, White"
OFF-BI-5939,Office Supplies,Binders,Satellite Sectional Post Binders
OFF-AR-6323,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip
OFF-BI-4341,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
OFF-SU-2976,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors
FUR-BO-3902,Furniture,Bookcases,"Dania Library with Doors, Mobile"
OFF-SU-4311,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip"
OFF-BI-4343,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
OFF-PA-5682,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
FUR-FU-3047,Furniture,Furnishings,"Advantus Photo Frame, Black"
OFF-ST-6026,Office Supplies,Storage,"Smead Box, Wire Frame"
TEC-CO-4774,Technology,Copiers,"HP Fax Machine, Digital"
TEC-MA-5567,Technology,Machines,"Panasonic Phone, Durable"
OFF-AR-4237,Office Supplies,Art,Faber Castell Col-Erase Pencils
OFF-PA-6449,Office Supplies,Paper,Xerox 1899
OFF-SU-2992,Office Supplies,Supplies,Acme Serrated Blade Letter Opener
OFF-FA-5484,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack"
OFF-PA-6546,Office Supplies,Paper,Xerox 1988
TEC-PH-3814,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
OFF-PA-6485,Office Supplies,Paper,Xerox 1931
OFF-PA-6533,Office Supplies,Paper,Xerox 1976
OFF-SU-3000,Office Supplies,Supplies,Acme Titanium Bonded Scissors
FUR-FU-5679,Furniture,Furnishings,Regeneration Desk Collection
TEC-PH-5265,Technology,Phones,"Motorola Signal Booster, VoIP"
OFF-PA-6552,Office Supplies,Paper,Xerox 1993
FUR-BO-3894,Furniture,Bookcases,"Dania Corner Shelving, Mobile"
FUR-CH-4631,Furniture,Chairs,"Hon Chairmat, Black"
TEC-PH-5251,Technology,Phones,"Motorola Headset, Cordless"
OFF-PA-5593,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels
OFF-PA-6553,Office Supplies,Paper,Xerox 1994
TEC-PH-3147,Technology,Phones,"Apple Smart Phone, Cordless"
FUR-BO-4858,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine"
FUR-FU-4334,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
OFF-BI-6018,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
TEC-PH-5273,Technology,Phones,"Motorola Speaker Phone, with Caller ID"
OFF-BI-4884,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
TEC-AC-5856,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
OFF-ST-5627,Office Supplies,Storage,Portable Personal File Box
OFF-PA-6594,Office Supplies,Paper,Xerox 23
FUR-FU-4020,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
OFF-BI-6392,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
OFF-BI-6098,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
OFF-PA-6611,Office Supplies,Paper,"Xerox Memo Slips, Premium"
OFF-LA-4535,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical"
FUR-FU-5719,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack"
OFF-EN-4925,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50"
OFF-SU-2991,Office Supplies,Supplies,"Acme Scissors, Steel"
OFF-PA-6474,Office Supplies,Paper,Xerox 1921
OFF-EN-5678,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
OFF-PA-6535,Office Supplies,Paper,Xerox 1978
OFF-PA-3328,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
OFF-AR-5320,Office Supplies,Art,Newell 340
OFF-BI-6402,Office Supplies,Binders,"Wilson Jones Index Tab, Clear"
TEC-AC-5134,Technology,Accessories,"Logitech Router, Bluetooth"
FUR-BO-3647,Furniture,Bookcases,"Bush Stackable Bookrack, Pine"
FUR-TA-3561,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
TEC-PH-4381,Technology,Phones,GE 30522EE2
FUR-FU-5174,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two"
OFF-AP-4723,Office Supplies,Appliances,"Hoover Coffee Grinder, Red"
OFF-SU-4315,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip"
OFF-SU-2995,Office Supplies,Supplies,"Acme Shears, Serrated"
FUR-CH-5800,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable"
FUR-FU-6238,Furniture,Furnishings,"Tenex Clock, Durable"
TEC-PH-3808,Technology,Phones,Cisco SPA 501G IP Phone
OFF-BI-6395,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
TEC-AC-3391,Technology,Accessories,"Belkin Memory Card, USB"
TEC-AC-5864,Technology,Accessories,"SanDisk Keyboard, Bluetooth"
OFF-FA-2943,Office Supplies,Fasteners,"Accos Clamps, Metal"
OFF-PA-6495,Office Supplies,Paper,Xerox 1940
OFF-PA-6544,Office Supplies,Paper,Xerox 1986
OFF-EN-5027,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50"
FUR-TA-3331,Furniture,Tables,Balt Solid Wood Rectangular Table
OFF-EN-4922,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure
FUR-TA-3759,Furniture,Tables,"Chromcraft Computer Table, Adjustable Height"
OFF-AP-4744,Office Supplies,Appliances,"Hoover Stove, Silver"
OFF-PA-3986,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11"
OFF-BI-6410,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
TEC-PH-3786,Technology,Phones,"Cisco Audio Dock, VoIP"
OFF-EN-3091,Office Supplies,Envelopes,"Ames Clasp Envelope, Recycled"
FUR-TA-3779,Furniture,Tables,"Chromcraft Wood Table, Rectangular"
TEC-CO-6002,Technology,Copiers,"Sharp Ink, Digital"
OFF-LA-5391,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set"
TEC-AC-4941,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black
FUR-TA-3770,Furniture,Tables,"Chromcraft Round Table, Fully Assembled"
FUR-BO-5948,Furniture,Bookcases,"Sauder Classic Bookcase, Metal"
OFF-ST-6251,Office Supplies,Storage,"Tenex Folders, Single Width"
OFF-PA-6579,Office Supplies,Paper,Xerox 216
OFF-BI-5645,Office Supplies,Binders,Prestige Round Ring Binders
OFF-SU-2990,Office Supplies,Supplies,"Acme Scissors, Serrated"
OFF-AR-3542,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
OFF-BI-6394,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders
FUR-TA-4646,Furniture,Tables,"Hon Conference Table, Fully Assembled"
FUR-TA-4644,Furniture,Tables,"Hon Computer Table, with Bottom Storage"
TEC-MA-4213,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
FUR-CH-4545,Furniture,Chairs,"Harbour Creations Rocking Chair, Black"
FUR-FU-6243,Furniture,Furnishings,"Tenex Door Stop, Durable"
OFF-SU-4985,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip"
OFF-AR-5916,Office Supplies,Art,SANFORD Major Accent Highlighters
OFF-AR-3501,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent"
OFF-EN-3096,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled"
TEC-AC-5887,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth"
FUR-FU-6232,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
OFF-SU-6170,Office Supplies,Supplies,"Stiletto Ruler, Serrated"
OFF-FA-3056,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack"
TEC-CO-3601,Technology,Copiers,"Brother Ink, High-Speed"
OFF-BI-4376,Office Supplies,Binders,GBC VeloBinder Strips
FUR-BO-4847,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional"
FUR-BO-5778,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile"
OFF-LA-6042,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set"
OFF-EN-4433,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50"
OFF-PA-4474,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11"
FUR-FU-6223,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
TEC-AC-5129,Technology,Accessories,"Logitech Mouse, USB"
OFF-LA-6056,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible"
OFF-AP-3581,Office Supplies,Appliances,"Breville Stove, White"
TEC-CO-4773,Technology,Copiers,"HP Fax Machine, Color"
FUR-BO-3615,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal"
OFF-SU-4318,Office Supplies,Supplies,"Fiskars Scissors, Steel"
TEC-CO-6012,Technology,Copiers,"Sharp Wireless Fax, Laser"
TEC-PH-3168,Technology,Phones,AT&T EL51110 DECT
OFF-BI-4809,Office Supplies,Binders,"Ibico Binder Covers, Economy"
OFF-FA-2951,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack"
OFF-BI-3296,Office Supplies,Binders,Avery Legal 4-Ring Binder
OFF-SU-2969,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
OFF-FA-2947,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack"
OFF-BI-3308,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
OFF-ST-3079,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
TEC-PH-5561,Technology,Phones,Panasonic KX TS3282B Corded phone
FUR-TA-5683,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
TEC-AC-3407,Technology,Accessories,Belkin Standard 104 key USB Keyboard
OFF-BI-3118,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
TEC-MA-6155,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
FUR-FU-3919,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
TEC-PH-4887,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
OFF-FA-2916,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
FUR-FU-2871,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
OFF-BI-4349,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-PA-6562,Office Supplies,Paper,Xerox 2000
FUR-TA-3442,Furniture,Tables,"Bevis Wood Table, with Bottom Storage"
TEC-MA-5082,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
FUR-CH-5749,Furniture,Chairs,SAFCO Arco Folding Chair
OFF-AP-4933,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center
TEC-PH-4900,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker
OFF-AR-3445,Office Supplies,Art,BIC Brite Liner Highlighters
OFF-AP-4609,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
OFF-FA-4842,Office Supplies,Fasteners,Ideal Clamps
OFF-ST-5598,Office Supplies,Storage,Pizazz Global Quick File
TEC-AC-5123,Technology,Accessories,"Logitech Memory Card, Programmable"
TEC-AC-5145,Technology,Accessories,Logitech Wireless Touch Keyboard K400
TEC-AC-5197,Technology,Accessories,Memorex Froggy Flash Drive 4 GB
OFF-PA-6069,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
OFF-PA-6614,Office Supplies,Paper,"Xerox Message Books, Multicolor"
OFF-AR-4798,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
OFF-AR-5631,Office Supplies,Art,Prang Colored Pencils
FUR-CH-4424,Furniture,Chairs,Global Super Steno Chair
OFF-AP-3505,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
TEC-MA-4214,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
OFF-FA-3051,Office Supplies,Fasteners,Advantus Plastic Paper Clips
OFF-BI-2929,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
TEC-MA-2866,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
OFF-AP-4496,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White"
TEC-PH-5622,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone
TEC-AC-5713,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
OFF-PA-6573,Office Supplies,Paper,Xerox 210
OFF-LA-3083,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
OFF-PA-4169,Office Supplies,Paper,"Enermax Message Books, Premium"
FUR-FU-5416,Furniture,Furnishings,Nu-Dell Executive Frame
OFF-AR-5298,Office Supplies,Art,Newell 320
FUR-CH-4413,Furniture,Chairs,Global Italian Leather Office Chair
OFF-PA-3041,Office Supplies,Paper,Advantus Motivational Note Cards
OFF-EN-5582,Office Supplies,Envelopes,Peel & Seel Envelopes
OFF-AP-4929,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector
TEC-CO-4582,Technology,Copiers,"Hewlett Ink, Laser"
OFF-AP-4510,Office Supplies,Appliances,"Hamilton Beach Toaster, Red"
FUR-FU-3937,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"
OFF-BI-5636,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
OFF-AP-4239,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
OFF-AR-6114,Office Supplies,Art,"Stanley Markers, Blue"
OFF-SU-6165,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip"
OFF-PA-4148,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor"
TEC-AC-5099,Technology,Accessories,"Logitech Flash Drive, Bluetooth"
OFF-BI-6401,Office Supplies,Binders,Wilson Jones Impact Binders
OFF-LA-6054,Office Supplies,Labels,"Smead Round Labels, Adjustable"
TEC-AC-5855,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
FUR-FU-5987,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
FUR-TA-3421,Furniture,Tables,"Bevis Conference Table, Rectangular"
OFF-AP-3579,Office Supplies,Appliances,"Breville Stove, Red"
OFF-BI-2935,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
OFF-ST-4058,Office Supplies,Storage,Eldon File Chest Portable File
OFF-LA-4637,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set"
TEC-AC-6353,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
OFF-PA-6497,Office Supplies,Paper,Xerox 1942
OFF-SU-3005,Office Supplies,Supplies,Acme Value Line Scissors
OFF-EN-3834,Office Supplies,Envelopes,Colored Envelopes
TEC-CO-3609,Technology,Copiers,"Brother Wireless Fax, Digital"
OFF-AP-5935,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts"
OFF-BI-3258,Office Supplies,Binders,"Avery Binding Machine, Recycled"
TEC-MA-3173,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder
TEC-PH-6347,Technology,Phones,Vtech CS6719
TEC-PH-6093,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet
OFF-FA-3021,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack"
OFF-AP-4932,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-LA-3231,Office Supplies,Labels,Avery 51
OFF-BI-3305,Office Supplies,Binders,Avery Poly Binder Pockets
OFF-PA-6452,Office Supplies,Paper,Xerox 1900
OFF-BI-6317,Office Supplies,Binders,Trimflex Flexible Post Binders
OFF-FA-5680,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
FUR-FU-6255,Furniture,Furnishings,"Tenex Frame, Durable"
OFF-AP-4961,Office Supplies,Appliances,"KitchenAid Refrigerator, Red"
OFF-AP-3565,Office Supplies,Appliances,"Breville Blender, White"
TEC-CO-5995,Technology,Copiers,"Sharp Fax and Copier, High-Speed"
OFF-AP-3567,Office Supplies,Appliances,"Breville Coffee Grinder, Red"
TEC-MA-6135,Technology,Machines,"StarTech Calculator, Wireless"
OFF-EN-3659,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50"
FUR-FU-5986,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock"
OFF-PA-4475,Office Supplies,Paper,"Green Bar Message Books, Multicolor"
FUR-FU-3039,Furniture,Furnishings,"Advantus Light Bulb, Erganomic"
TEC-AC-5875,Technology,Accessories,"SanDisk Memory Card, USB"
OFF-BI-2925,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
FUR-TA-4636,Furniture,Tables,"Hon Coffee Table, with Bottom Storage"
OFF-ST-4089,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
FUR-FU-4226,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"
OFF-ST-4068,Office Supplies,Storage,Eldon Gobal File Keepers
OFF-SU-4975,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated"
OFF-PA-6517,Office Supplies,Paper,Xerox 1960
TEC-AC-6342,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
TEC-MA-5611,Technology,Machines,Plantronics Single Ear Headset
OFF-AR-3516,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener
OFF-AR-5290,Office Supplies,Art,Newell 313
TEC-AC-5138,Technology,Accessories,Logitech Trackman Marble Mouse
OFF-PA-6477,Office Supplies,Paper,Xerox 1924
OFF-EN-6326,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
OFF-PA-6609,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11"
TEC-MA-6145,Technology,Machines,"StarTech Phone, White"
OFF-AP-3572,Office Supplies,Appliances,"Breville Microwave, Silver"
OFF-AP-4719,Office Supplies,Appliances,"Hoover Blender, Black"
TEC-CO-6006,Technology,Copiers,"Sharp Personal Copier, Digital"
TEC-PH-3797,Technology,Phones,"Cisco Office Telephone, Full Size"
FUR-FU-3950,Furniture,Furnishings,"Deflect-O Photo Frame, Black"
TEC-MA-4768,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
OFF-ST-5647,Office Supplies,Storage,Project Tote Personal File
OFF-ST-3927,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
FUR-TA-4615,Furniture,Tables,Hon 2111 Invitation Series Straight Table
TEC-MA-6625,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer
OFF-BI-3188,Office Supplies,Binders,"Avery 3-Hole Punch, Economy"
FUR-FU-3828,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx"
OFF-PA-6415,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
OFF-LA-3219,Office Supplies,Labels,Avery 499
OFF-EN-4447,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled"
FUR-BO-3978,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
TEC-PH-5565,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
TEC-PH-5654,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
FUR-BO-5760,Furniture,Bookcases,"Safco Classic Bookcase, Metal"
FUR-BO-5761,Furniture,Bookcases,"Safco Classic Bookcase, Mobile"
OFF-AP-4247,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
OFF-PA-4003,Office Supplies,Paper,"Eaton Note Cards, Multicolor"
FUR-CH-4627,Furniture,Chairs,"Hon Bag Chairs, Black"
TEC-PH-5620,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone
OFF-EN-2852,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-AR-5319,Office Supplies,Art,Newell 34
OFF-PA-6414,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
TEC-CO-3699,Technology,Copiers,Canon PC1080F Personal Copier
TEC-PH-5363,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
FUR-FU-3884,Furniture,Furnishings,Dana Swing-Arm Lamps
OFF-PA-6358,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
OFF-AR-3519,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
FUR-CH-5430,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
FUR-FU-3844,Furniture,Furnishings,"Computer Room Manger, 14"""
OFF-AR-3285,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
